hw1;hw2;tw;bf1;tf1;bf2;tf2;psi;L;y_Mcr_u_eq
300;300;2.57;150;7.58;225;8.05;1;3600;0.560277763
333;500;1.67;375;10.66;250;9.87;0.25;14000;2.36440358
600;600;10.8;300;12.95;600;25.89;-0.25;24000;1.706754117
800;800;3.84;600;45.79;400;12.84;0.5;4800;3.203638171
900;360;6.11;225;17.17;900;32.21;0.25;3600;0.194345762
600;300;2.23;450;4.5;150;7.03;0;24000;4.39988279
667;1000;8.57;500;10.53;750;37.89;-0.75;22000;1.88907633
400;400;4.65;100;5.42;100;5.42;0;8000;1.884703611
86;300;1.69;300;10.74;300;11.84;0.75;12000;1.163761733
1000;1000;3.33;750;51.71;750;18.55;0.75;22000;1.697794802
100;400;2.72;400;27.58;400;11.37;0.75;12000;1.59415192
450;900;10.45;675;39.08;450;10.45;1;3600;2.110357304
700;175;2.93;700;19.89;525;32.33;-0.75;23800;3.528286752
667;1000;40;500;40;1000;76.32;-0.5;22000;2.173890983
1000;500;18;750;40.66;1000;50.53;-1;18000;2.448343869
700;700;12.6;700;56;700;30.21;-0.75;14000;3.232844732
300;600;5.14;150;8.13;450;11.13;-0.25;1200;0.24414014
150;600;24;450;24;600;34.74;1;3600;0.68201644
400;267;4.65;100;6.16;200;4.65;0.5;3200;0.52655878
800;533;5.43;400;29.05;400;30.53;0.75;12800;1.165888305
1000;250;18;500;18;1000;18;-0.75;36000;1.795561322
400;100;2.72;200;16;200;4.21;-1;8800;2.957352707
267;800;32;600;32;600;32.53;-1;27200;2.631581175
400;200;4.65;200;10.11;200;9.37;-0.5;11200;2.962541043
600;900;4.32;675;9.24;675;21.67;-0.5;23400;1.80028606
300;86;12;300;12;150;12;-0.25;8400;4.025459527
900;900;3.77;675;14.21;675;39.08;0.25;25200;1.230609252
600;171;2.51;600;39.16;600;48;-0.75;15600;2.98221755
500;200;3.4;500;16.05;125;3.4;0.5;17000;6.284823885
800;533;2.97;200;6.42;200;4.21;-1;12800;2.704717999
667;1000;5.62;750;13.03;250;13.55;0.75;32000;2.888993163
120;300;1.26;150;2.61;225;9.71;-0.75;7800;2.353451022
150;300;1;75;5.45;150;4.26;0.5;6000;0.717712449
1000;1000;40;1000;40;1000;76.32;0.75;40000;1.120156374
800;533;9.29;600;10.42;800;19.79;-0.5;20800;1.678275104
100;400;1.92;400;26.11;300;21.79;0.75;4000;1.435442797
400;160;1.48;100;3.58;400;15.79;0.75;3200;0.333410408
1000;1000;3.33;500;27.11;250;20;0;18000;4.179951328
75;300;1.69;225;18;300;14.05;-0.5;8400;2.332893681
800;533;32;600;32;800;49.26;0;14400;1.434361644
300;120;5.4;150;5.4;225;7.22;0.5;10200;1.14629809
400;800;6.86;200;13.05;400;12.84;-1;22400;1.875346318
1000;500;11.61;500;11.61;500;38.16;-0.75;30000;2.7502319
320;800;2.67;400;30.53;600;30.32;0.75;30400;1.038603128
300;900;7.71;900;25.58;675;9.24;-0.75;30600;3.005865211
300;900;16.2;450;16.2;900;55.42;-1;32400;5.043181726
900;300;3;450;32.68;450;21.08;0.5;25200;1.644721256
150;300;2.04;225;13.03;75;2.04;-0.75;9000;5.040550927
100;300;2.04;75;5.17;300;21.79;0.5;8400;3.186788604
1000;400;5.62;1000;68.95;250;5.62;0.25;18000;9.296447104
1000;333;5.62;750;60;1000;21.05;0.75;28000;1.339450569
300;150;1.69;225;13.03;225;9.71;0.75;1800;1.248055599
900;900;36;900;62.05;900;48.79;0.75;7200;1.225276356
600;600;10.8;600;45.79;450;24.39;0;20400;2.985772838
167;500;1.86;375;30;250;5.26;0;15000;4.316741052
450;900;6.11;900;42.16;900;28.89;-0.25;9000;2.170398739
300;900;3;900;12.32;900;15.63;1;23400;0.892649071
700;280;3.94;175;4.33;175;8.84;0;21000;1.888211291
600;600;2.23;300;4.11;300;8.53;1;10800;0.717002448
300;150;1.69;75;3.24;75;1.69;0.5;10200;1.795537325
300;900;16.2;225;16.2;450;26.05;0.25;10800;1.041391355
200;800;32;800;49.26;600;32;-1;6400;2.005415234
1000;400;5.62;250;9.87;500;38.16;-1;20000;2.455986709
500;200;2.4;125;6.32;375;20.33;-0.25;5000;0.828818799
300;120;2.57;75;4.34;75;5.17;0.5;8400;1.411242536
500;500;2.4;250;7.11;250;2.5;0.75;15000;1.693172842
700;350;8.13;350;8.13;350;18.97;-0.5;7000;2.069000944
1000;333;5.62;250;5.62;1000;65.26;1;24000;2.513699026
700;700;8.13;350;8.13;350;11.24;0.5;26600;1.287251527
200;800;9.29;800;58.11;600;43.58;0.5;25600;1.666977187
533;800;5.43;200;5.43;400;14.32;0.25;12800;0.680026332
700;200;8.13;350;21.55;175;8.13;-1;8400;2.533582959
300;150;2.57;225;15.51;150;8.68;0.5;6600;2.469284223
500;333;2.4;500;30.79;500;38.16;0.5;10000;1.289432177
300;86;2.04;300;12.95;300;21.79;-1;5400;2.72900206
500;333;2.4;250;8.95;250;9.87;0.75;10000;1.13962839
900;300;7.71;900;25.58;900;38.84;0.25;25200;1.552012002
200;400;2.25;100;4.68;400;20.21;0.5;6400;1.383532074
900;600;7.71;450;29.37;225;8.05;0.75;3600;3.544837151
450;900;4.32;675;39.08;900;38.84;0.25;28800;1.329373623
300;200;3.48;150;8.68;225;13.03;-0.5;9600;2.022623398
600;600;5.14;300;5.21;450;12.79;-0.75;9600;1.301111544
200;700;2.33;525;11.05;350;17.68;-0.75;21000;2.472798438
200;400;4.65;400;5.47;400;9.89;-0.75;14400;2.27582526
1000;1000;6.79;250;6.79;750;57.24;0.5;32000;2.616733927
700;700;6;350;9.95;175;9.49;0;25200;3.546569495
800;533;9.29;800;16.84;600;48;-1;30400;2.981605318
120;300;1.44;300;11.84;150;7.58;-1;10800;2.283551596
167;500;3.4;250;8.95;125;8.16;-0.75;9000;2.551395851
533;800;2.97;200;8.63;400;6.95;0.25;25600;0.817872258
120;300;1;300;12.95;150;9.24;-0.5;5400;3.272693815
900;360;7.71;225;7.71;900;15.63;1;32400;0.703849921
500;333;5.81;125;5.81;125;10;1;3000;0.792248294
200;500;2.4;375;28.62;125;4.01;-0.5;7000;5.256979025
600;171;2.51;450;22.74;450;9.47;0.25;20400;2.343177024
267;400;1.92;400;27.58;200;2;0.5;13600;4.954821465
500;500;9;500;10.53;500;17.89;1;6000;0.772059458
700;200;2.6;175;9.49;700;9.58;0.5;15400;0.389128744
320;800;4.5;600;8.21;800;37.47;1;19200;0.858993689
800;200;6.86;600;10.42;800;13.89;0.75;27200;0.956092436
467;700;3.36;350;21.55;700;14.74;-0.75;11200;1.388946933
500;500;2.4;125;4.93;375;17.57;0.75;13000;1.022845033
200;800;3.84;200;3.84;400;23.16;0.25;25600;2.79145463
267;800;32;600;32;200;32;-0.75;11200;2.308990438
800;200;4.5;200;10.84;400;30.53;0.25;4800;0.721986551
160;400;2.72;200;7.89;200;7.16;0.25;3200;1.447833623
120;300;3.48;150;5.37;150;12;0.75;11400;1.23561123
600;400;4.08;300;6.32;300;11.84;0.75;22800;1.105728718
700;175;8.13;175;8.2;700;9.58;0.75;26600;0.682785379
320;800;4.5;800;34.53;200;13.05;0.5;27200;4.672911686
229;800;4.5;200;15.26;800;25.68;-1;11200;2.431569008
75;300;12;300;17.37;150;12;0.5;4200;2.166216153
280;700;2.6;175;7.55;175;12.71;-0.5;28000;2.394011733
200;400;3.43;200;12.32;200;10.11;1;3200;1.067277998
400;400;16;100;16;300;16;-0.75;9600;1.641821175
600;171;5.14;300;5.14;150;5.14;-1;20400;2.727547949
500;500;2.09;500;10.53;375;18.95;0.5;20000;1.442326917
125;500;5.81;500;16.05;500;21.58;0;17000;1.714948375
400;1000;40;500;40;250;40;1;28000;1.348387056
900;900;3.77;450;29.37;225;17.17;1;21600;2.383659301
133;400;2.72;300;12.95;400;20.21;1;8800;0.873341193
333;500;4.29;375;27.24;500;17.89;0;10000;1.564404837
500;250;1.86;125;9.08;250;3.42;-1;10000;1.986384304
600;300;5.14;150;5.14;450;17.76;-0.75;1200;0.268234549
240;600;5.14;600;30.32;300;5.14;0.25;21600;4.598161381
700;700;2.6;350;17.68;525;24.59;-0.75;12600;1.756314123
450;900;3.77;900;65.37;225;18;0;34200;6.904172785
533;800;2.97;800;25.68;600;36.95;-1;9600;2.433350952
257;900;4.32;900;58.74;450;34.34;-0.5;25200;3.760414014
800;400;4.5;800;64;400;30.53;-1;24000;3.630115002
1000;286;4.8;500;40;750;51.71;-0.75;32000;2.361294223
500;333;1.86;250;10.79;500;36.32;-0.75;13000;2.419407987
1000;500;3.33;500;8.68;250;13.55;0.5;6000;2.303086996
400;100;1.33;400;21.68;400;20.21;0.5;5600;1.447011994
800;800;9.29;400;18.74;600;43.58;0.25;11200;0.909690704
200;400;1.48;300;5.21;300;11.84;-0.5;8800;1.797707142
320;800;5.43;400;5.43;600;19.26;-0.5;30400;2.29124848
800;320;14.4;400;14.4;400;21.68;-0.75;27200;2.946379035
800;800;14.4;800;28.63;200;14.4;0.25;9600;6.302680199
300;150;1;75;1.3;150;4.26;-0.5;1800;0.576689622
400;600;5.14;300;19.58;300;10.74;-0.25;16800;2.632657894
800;320;5.43;800;31.58;600;6;0;24000;4.706597626
333;500;4.29;375;25.86;250;4.29;1;5000;2.602515148
800;400;5.43;200;9.37;600;23.68;-1;6400;0.692290427
600;240;24;300;24;150;24;-0.75;19200;3.678208929
400;400;16;400;16;200;16;-0.25;12800;3.595270913
300;120;1.11;300;4.11;225;13.86;0.5;3000;0.942100056
280;700;2.93;525;22.66;175;14;-0.5;23800;4.810325967
75;300;5.4;300;20.68;75;6;-1;4800;2.579065558
600;171;6.97;450;24.39;150;6.97;0.75;22800;3.942994409
300;100;2.57;225;18;150;10.34;0.25;1200;3.031826019
175;700;3.36;700;14.74;700;48.26;0.5;25200;1.470891642
1000;250;5.62;500;19.74;250;7.11;0.5;22000;3.884443012
257;900;16.2;900;58.74;900;16.2;0;18000;2.526451208
225;900;3.34;225;14.68;675;39.08;0.5;21600;1.952307417
667;1000;4.19;250;5.26;500;36.32;0;24000;2.301726843
300;150;1.11;150;2.05;225;4.74;0.5;10200;0.883248
800;800;2.97;400;30.53;600;21.47;-0.75;17600;2.130168688
167;500;2.81;250;16.32;125;9.08;-0.25;9000;4.047990362
400;100;3.43;200;14.53;400;11.37;-1;8800;1.729004919
600;400;2.51;450;26.05;600;30.32;0;21600;1.572006569
1000;1000;40;500;40;250;40;1;4000;2.023976849
100;300;2.57;300;8.53;75;4.34;1;9000;3.233947507
400;160;16;300;16;300;20.68;-0.5;1600;2.325872456
700;700;8.13;700;30.21;525;16.86;-0.25;11200;3.679123898
1000;667;40;500;40;250;40;1;16000;1.54834737
1000;250;5.62;750;21.32;500;21.58;-0.5;14000;4.650594284
300;150;5.4;225;8.05;150;12;0.5;6600;1.661738549
900;225;3;225;12.2;675;29.13;0.25;28800;1.631378035
600;400;4.08;150;4.08;150;5.92;0;1200;1.534696779
500;333;5.81;500;28.95;250;12.63;1;6000;2.714432007
133;400;2.25;200;14.53;200;4.21;0;8800;2.610767173
600;600;3.38;450;11.13;450;34.34;0.5;9600;0.911490157
1000;500;40;1000;76.32;500;40;0.25;30000;3.309584068
267;400;3.43;200;12.32;300;24;1;14400;1.086861026
700;175;3.36;525;9.12;700;14.74;-1;8400;1.704343218
225;900;3.34;225;3.91;900;15.63;0;16200;1.150155732
400;800;14.4;600;14.4;200;14.4;1;32000;2.022844719
400;1000;4.8;250;19.08;250;9.87;0.25;24000;1.888633565
600;300;2.88;450;6.16;600;17.05;-0.5;19200;1.725531941
300;86;1.26;300;7.42;150;9.79;-1;6000;2.628684317
900;900;3;675;21.67;225;4.74;0.5;28800;6.013843652
800;400;2.97;800;58.11;200;10.11;0.5;6400;7.257610495
500;500;2.81;500;17.89;375;6.51;1;10000;2.02142427
200;300;3.48;225;13.86;300;14.05;-1;6600;2.456857948
300;300;1;75;4.62;150;6.47;-0.25;7800;1.204159127
400;160;1.33;200;10.84;400;32;1;12000;1.440361059
800;400;9.29;400;20.21;600;14.84;-1;32000;2.510332016
143;500;5.81;375;25.86;125;9.54;-0.75;17000;5.127895305
267;800;3.35;600;10.42;200;5.68;0.5;17600;3.779995049
200;800;3.84;200;4.21;400;4;1;9600;0.373791522
257;900;3;225;17.17;225;13.86;-0.75;12600;2.610451783
125;500;4.29;375;17.57;250;9.87;0.5;4000;2.038577071
1000;250;11.61;750;11.61;750;21.32;1;22000;0.848046456
800;533;14.4;200;14.53;600;14.4;1;14400;0.420656676
800;320;9.29;600;43.58;400;14.32;-1;20800;3.636333483
700;233;12.6;525;28.46;175;14;-1;23800;4.454833133
500;200;5.81;500;25.26;125;9.08;-1;8000;3.331950258
200;400;16;300;16;400;16;-1;8000;2.453747633
800;800;2.67;200;4.95;800;16.84;-0.25;32000;1.093733938
300;86;1;75;5.45;75;2.13;0;3000;2.97041553
500;125;9;375;9;375;23.09;0.5;13000;1.343867072
900;360;7.71;225;18;225;10.54;1;3600;1.156452908
100;400;1.92;200;10.84;200;7.89;0.75;7200;1.292640192
400;267;1.92;100;5.79;300;10.74;0;2400;0.300256702
167;500;9;125;9;250;9;0.75;8000;0.7435587
700;200;3.36;175;12.71;350;16.39;-0.25;25200;1.678859441
150;300;2.04;225;9.71;150;5.37;0;7200;3.130439673
300;150;1.44;150;11.45;225;5.57;-0.25;3000;1.810167604
250;500;9;250;12.63;500;32.63;-0.75;20000;3.668256054
150;300;5.4;75;5.4;150;5.4;-0.25;600;0.601180832
500;1000;8.57;250;13.55;1000;13.68;0.25;40000;0.785965824
900;257;16.2;225;16.2;225;16.2;0.25;1800;1.495869369
700;175;8.13;700;40.53;525;18.79;-0.5;25200;5.072298341
600;600;3.38;600;41.37;600;19.26;0.25;12000;2.104438913
500;167;20;375;20;250;20;0.25;19000;1.983780111
800;533;14.4;200;14.4;400;14.4;0;6400;0.779017918
400;114;2.25;100;2.84;300;5.21;0;5600;0.488528946
300;200;1.26;150;6.47;300;6.32;-0.75;7800;1.454432029
300;100;1;75;3.51;75;4.07;0;1800;1.909962965
1000;1000;6.79;1000;76.32;500;38.16;-0.75;34000;3.992447913
800;800;6.86;800;28.63;600;21.47;1;24000;1.527200902
350;700;3.94;175;14;350;4.79;-0.5;14000;1.439065147
333;500;2.81;375;18.95;375;24.47;0.75;6000;1.027420955
600;171;4.08;600;6;150;12;0.75;22800;1.897812265
200;600;10.8;600;41.37;600;41.37;1;12000;1.047598796
500;200;9;125;9;125;9;-0.75;6000;3.06099121
200;600;2.23;300;11.84;600;21.47;0.25;16800;1.432292737
450;900;5.06;900;68.68;675;26.64;0;30600;3.126016082
700;700;28;350;28;175;28;-1;2800;1.390616385
800;267;2.97;200;9.37;800;28.63;-0.75;11200;0.90219688
150;300;2.57;225;4.74;225;3.08;0;4800;1.948565805
86;300;1;75;5.17;225;14.68;-1;6000;4.397863035
700;350;2.6;175;11.42;175;5.62;-0.5;28000;3.548313433
280;700;8.13;525;32.33;175;9.49;-1;11200;2.07313965
100;300;2.57;75;2.57;300;5.21;0;10800;1.759011452
233;700;8.13;525;42;525;38.13;-0.75;4200;2.151875319
600;600;2.51;150;5.37;450;9.47;-0.75;20400;0.978126999
320;800;3.84;400;20.21;800;37.47;0;4800;0.638331777
1000;1000;4.19;1000;39.47;500;40;-0.25;34000;3.801886709
400;600;3.38;450;11.13;450;29.37;-1;18000;2.680304503
700;467;8.13;350;15.11;350;22.84;-0.25;19600;2.16853446
150;600;2.51;150;9.79;300;7.42;0.25;3600;0.577093234
200;300;1.44;75;3.79;300;21.79;0.25;9600;3.616727862
800;229;9.29;400;15.79;600;17.05;0.5;19200;1.028790806
143;500;2.4;500;19.74;500;6.84;0.25;17000;2.149714202
467;700;2.33;700;14.74;525;16.86;0.75;18200;1.434973096
400;160;4.65;300;17.37;400;5.47;-0.25;8800;2.640018602
167;500;2.81;250;20;500;14.21;-1;14000;2.450260037
120;300;1.11;75;2.96;225;17.17;0;8400;4.007561651
150;300;1.11;75;2.13;75;3.51;1;9000;0.995506822
125;500;1.67;125;5.39;375;3.75;-0.25;5000;0.54972856
1000;1000;3.33;500;32.63;750;48.95;0.5;36000;1.153073676
267;400;2.25;300;9.63;300;4.11;-0.25;13600;2.818186063
1000;500;4.8;750;46.18;500;28.95;1;20000;1.785544728
800;320;3.84;600;10.42;400;15.79;-0.75;11200;3.007521462
250;1000;6.79;250;12.63;250;8.03;0;6000;1.731818452
1000;1000;3.71;1000;43.16;250;5.26;-1;26000;2.238768582
286;1000;18;250;18;1000;65.26;0;34000;4.652514984
300;300;12;300;12;150;12;0;9000;3.102724102
160;400;3.43;100;3.43;100;3.43;-0.25;9600;1.946680698
300;300;1.11;150;4.82;150;9.24;-0.5;4800;2.062143874
450;900;3.77;450;36;675;9.24;0.25;34200;1.65308614
400;100;7.2;100;7.2;300;18.47;1;3200;0.585793155
175;700;12.6;350;12.6;350;25.42;1;2800;0.662217636
1000;667;11.61;500;19.74;750;18.55;-0.75;4000;1.723014865
400;100;2.25;300;8.53;300;15.16;0.25;11200;1.578310755
1000;1000;3.71;250;17.24;1000;21.05;-0.5;12000;0.318166781
400;200;16;100;16;100;16;-0.25;6400;2.179005112
300;150;1.44;75;2.41;150;4.82;0;4800;0.826838287
257;900;36;225;36;675;41.57;0;10800;1.404940665
500;500;2.4;125;8.16;500;6.84;0.75;8000;0.159781559
450;900;6.11;675;34.11;450;32.68;-1;12600;2.238728761
700;175;28;525;28;175;28;1;15400;1.738620399
600;600;2.51;150;3.71;300;8.53;-0.5;18000;1.190503417
160;400;7.2;100;7.2;400;17.26;0.5;13600;2.116929763
800;229;3.35;200;3.35;600;48;-1;20800;4.389096791
114;400;1.48;100;8;300;16.26;0.5;10400;1.703519193
800;267;6.86;200;6.86;400;9.89;0.25;32000;1.222693723
400;267;7.2;100;7.2;100;7.2;-1;4800;2.703696523
120;300;2.57;75;3.79;150;7.03;0.75;10800;1.245377867
900;600;16.2;450;16.2;450;16.2;0.5;19800;1.350357983
300;600;24;150;24;450;24.39;0.75;3600;0.392501337
600;300;2.51;300;16.26;150;8.13;1;21600;2.32842767
225;900;16.2;450;16.2;450;16.2;-0.5;18000;2.126656041
133;400;1.48;200;10.11;400;9.89;-0.25;7200;1.285849001
400;133;1.33;100;3.21;100;3.58;0;5600;2.123577313
667;1000;5.62;1000;43.16;250;13.55;-1;34000;2.773146005
160;400;1.33;100;3.58;100;8;0.5;7200;1.198151689
350;700;2.33;350;28;700;22.47;0;14000;1.075731839
300;120;12;225;12;150;12;-0.25;1800;3.695948664
1000;400;18;750;18;500;40;-1;10000;2.24138444
800;533;4.5;400;27.58;800;16.84;0.75;3200;0.450677047
400;100;16;100;16;300;16;-1;800;0.613364771
100;300;1.69;75;5.45;150;5.92;-0.75;6000;1.766861274
600;150;6.97;300;21.79;150;6.97;-0.25;6000;8.066378124
500;143;20;500;36.32;250;20;0.75;13000;2.278829032
700;467;2.33;175;6.91;175;5.62;-0.5;19600;3.16584488
100;300;3.48;150;10.34;150;12;0.25;10200;1.5483425
400;200;1.92;400;27.58;200;8.63;0.25;9600;4.68978025
700;200;3.94;350;26.71;525;12.99;0.25;23800;1.529336963
900;360;5.06;675;26.64;225;5.06;-0.25;12600;10.99447131
333;1000;18;500;18;1000;50.53;-1;30000;4.168924985
300;900;5.06;900;42.16;225;5.06;0.25;32400;6.843479081
667;1000;8.57;500;25.26;250;11.71;-0.75;38000;4.491282084
300;75;2.04;300;19.58;75;3.51;0.5;11400;6.077861315
500;125;2.81;375;23.09;500;19.74;0;6000;1.663418976
533;800;3.84;200;10.84;400;32;0.75;19200;1.335158223
467;700;3.94;700;56;525;22.66;0.25;21000;2.765719379
800;320;5.43;400;30.53;600;34.74;-0.25;22400;1.794004025
500;200;9;125;9;375;14.8;1;7000;0.561967443
240;600;10.8;600;39.16;450;26.05;-1;15600;2.590685734
267;800;9.29;600;28.11;800;52.21;0.25;27200;1.645981087
400;114;2.25;100;2.25;400;21.68;0;16000;4.214959572
300;300;1.26;75;5.72;150;9.79;-0.5;3600;1.090659169
400;200;16;400;20.21;200;16;-0.25;4000;4.912360006
1000;286;11.61;750;18.55;750;60;0;36000;1.996719135
400;200;3.43;100;4.68;300;24;-0.75;1600;0.538850647
240;600;5.14;300;20.68;600;39.16;0.75;6000;0.693453701
700;700;3.94;525;26.53;525;14.92;-0.5;12600;3.129874862
240;600;5.14;450;11.13;450;34.34;-0.25;12000;1.838389883
400;400;16;300;16;300;17.37;-1;14400;2.718869456
800;320;3.35;200;11.58;200;15.26;0.5;3200;1.162095415
160;400;7.2;100;7.2;300;9.63;0;4800;0.761208673
1000;1000;8.57;1000;76.32;1000;13.68;0;28000;3.246970584
257;900;3.34;225;16.34;450;27.71;0.5;14400;1.096207481
171;600;2.88;450;19.42;600;30.32;0.25;15600;1.445263605
1000;400;4.8;250;18.16;500;38.16;-0.75;12000;1.620432598
300;300;3.48;300;24;150;7.03;-0.75;9600;4.723334375
143;500;2.4;125;8.62;375;17.57;0;18000;2.688052023
350;700;3.94;700;37.95;175;7.55;1;21000;4.757588423
800;533;9.29;400;11.37;800;55.16;-1;32000;3.664005574
900;600;16.2;675;44.05;450;29.37;0;19800;3.247962941
175;700;6;175;10.78;350;24.13;-0.5;7000;1.787303228
900;450;3;450;19.42;450;31.03;-0.5;25200;2.554393999
200;500;4.29;125;6.78;250;4.29;-0.75;7000;1.27220692
1000;333;5.62;500;36.32;1000;10;1;8000;0.572438392
450;900;6.11;225;16.34;450;21.08;-1;14400;1.677326226
400;114;2.72;300;11.84;400;21.68;0.75;7200;0.979826243
700;700;2.6;700;35.37;175;10.13;0.5;28000;5.995941593
800;229;4.5;600;32.53;800;34.53;-1;19200;2.410681625
800;200;14.4;800;40.42;200;14.4;-1;19200;6.806339207
500;200;2.81;250;8.03;125;9.08;0.75;17000;1.904666529
320;800;32;600;32;800;49.26;0.25;12800;1.261335985
400;1000;18;500;40;1000;39.47;0.25;14000;0.915986836
114;400;1.67;300;21.79;400;30.53;0.75;6400;1.020397661
120;300;1.69;300;17.37;75;2.68;0.75;7800;5.494107798
400;133;1.67;300;18.47;100;5.05;0.5;4800;5.649138754
360;900;4.32;225;13.86;675;54;1;32400;2.139195088
900;900;3.34;225;16.34;225;7.22;-1;25200;3.056838986
500;200;2.4;250;3.42;500;28.95;0.75;13000;1.606112279
800;200;32;800;52.21;800;34.53;0.25;19200;1.938164403
900;300;5.06;225;5.06;225;5.57;-1;25200;3.297605489
600;300;24;150;24;150;24;0.25;22800;1.547967123
800;320;3.84;400;32;600;48;-1;6400;2.01414361
400;200;16;100;16;400;16;0;4800;0.711091651
171;600;6.97;150;8.13;150;6.97;0.25;21600;1.516450284
300;900;7.71;450;22.74;225;7.71;-1;36000;3.548088971
250;500;1.67;250;8.95;250;17.24;-0.25;11000;1.846379851
360;900;3.77;450;29.37;450;31.03;0.75;3600;1.008793519
700;280;3.94;175;3.94;350;16.39;-0.25;26600;2.290798114
280;700;28;525;28;350;28;0;21000;2.108113795
700;233;28;525;28;700;28;0.5;11200;1.128268803
500;143;2.09;375;27.24;125;6.78;-0.75;18000;10.13770517
1000;500;18;250;18;500;27.11;-1;26000;2.175231965
225;900;6.11;450;26.05;450;22.74;-0.5;19800;2.345711737
300;75;1.26;150;5.92;225;12.2;0.75;7200;1.087863979
1000;400;6.79;250;11.71;750;18.55;0.75;20000;0.529258238
400;400;1.33;100;3.58;300;17.37;-0.5;12000;2.406634047
300;900;16.2;225;16.2;675;26.64;0.25;18000;1.323191883
400;160;16;400;17.26;300;16;0.75;5600;1.512271449
286;1000;3.33;1000;39.47;250;12.63;1;40000;3.784695144
400;1000;18;250;18;750;35.13;-0.25;6000;0.6464661
300;86;2.04;150;4.26;150;3.16;0.75;9000;1.460166516
467;700;6;350;15.11;350;9.95;1;28000;1.203611001
333;1000;18;750;46.18;500;30.79;-0.75;34000;3.326014271
171;600;2;300;11.84;150;10.34;1;9600;1.959464036
300;86;1;75;5.72;300;9.63;0.25;10800;1.335231347
175;700;2.93;175;12.07;700;7;-0.5;9800;1.027853711
400;400;4.65;300;5.21;400;20.21;-0.75;5600;1.336014474
800;800;3.35;800;8;400;11.37;-1;17600;1.505077317
600;900;16.2;450;16.2;450;16.2;0.5;36000;1.348859946
300;150;1.44;75;5.72;150;11.45;0.75;12000;1.451052895
114;400;2.25;100;7.26;200;11.58;0.5;15200;1.550404368
900;300;7.71;225;14.68;675;46.54;0;9000;1.032882168
600;171;2.23;150;10.89;450;11.13;-1;22800;1.418196198
280;700;2.93;525;32.33;350;28;-0.5;22400;3.00542396
160;400;1.67;200;4.21;100;1.67;-0.75;10400;3.042850295
160;400;2.25;400;21.68;400;21.68;0.25;12800;1.545206492
800;229;4.5;600;14.84;200;13.79;-0.25;11200;7.523427112
500;1000;3.33;750;35.13;1000;57.89;0.75;14000;0.796614427
467;700;28;175;28;350;28;-0.25;25200;1.895697885
250;500;5.81;125;5.81;125;5.81;0.25;7000;1.485392703
167;500;4.29;125;4.29;250;4.29;0.75;15000;0.756779063
600;300;5.14;600;30.32;450;14.45;0.5;9600;2.442656791
1000;250;3.71;1000;54.21;500;21.58;-1;38000;4.991881802
600;240;3.38;450;9.47;150;4.82;-0.75;20400;4.063567217
700;233;3.94;175;9.49;700;17.32;0.75;2800;0.134086978
200;600;2.23;600;39.16;150;4.82;0;20400;8.031501272
600;400;10.8;150;11.45;150;10.8;0.25;18000;1.604985938
300;300;5.4;75;5.4;300;9.63;0.25;7200;0.78955277
171;600;2.51;300;24;300;4.11;0.5;9600;2.204596356
257;900;10.45;675;29.13;225;14.68;0;36000;4.256762742
